latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
18.03549,95.36221,329.15,0.42,0.38,2023-12-01,643,N,VIIRS,n,2,296.33,1.73,D,0
18.07679,95.59061,327.21,0.42,0.37,2023-12-01,643,N,VIIRS,n,2,296.95,1.15,D,0
18.0845,96.66421,333.08,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,300.35,2.06,D,0
18.08694,98.58887,327.53,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,294.99,2.22,D,0
18.08784,96.66363,328.6,0.39,0.36,2023-12-01,643,N,VIIRS,l,2,299.03,2.24,D,0
18.09368,95.34768,331.32,0.42,0.38,2023-12-01,643,N,VIIRS,n,2,298.1,2.91,D,0
18.1026,96.71407,328.52,0.39,0.36,2023-12-01,643,N,VIIRS,l,2,298.89,1.78,D,0
18.12237,96.77488,331.74,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.7,2.31,D,0
18.13869,95.51493,330.72,0.42,0.38,2023-12-01,643,N,VIIRS,n,2,297.15,1.93,D,0
18.16731,95.28616,329.8,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,296.09,2.71,D,0
18.21874,96.67498,332.21,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,297.67,1.94,D,0
18.24356,96.62483,348.16,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.97,7.04,D,0
18.28552,95.2816,333.31,0.42,0.38,2023-12-01,643,N,VIIRS,n,2,294.37,2.31,D,0
18.30246,96.69421,333.56,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,297.74,2.01,D,0
18.31208,96.6244,334.62,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.89,2.8,D,0
18.34667,96.54673,330.41,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.02,2.4,D,0
18.35858,95.06551,331.92,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,294.32,2.36,D,0
18.38482,99.60932,327.53,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,295.61,3.76,D,0
18.40383,98.51734,327.4,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,292.03,2.34,D,0
18.53498,99.66169,344.17,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,295.29,8.77,D,0
18.7688,99.56573,329.22,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,297.05,4.3,D,0
18.77521,99.5656,329.36,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,298.08,4.03,D,0
19.4484,99.79227,328.25,0.42,0.38,2023-12-01,643,N,VIIRS,n,2,294.99,2.75,D,0
19.45251,99.77098,337.93,0.42,0.38,2023-12-01,643,N,VIIRS,n,2,294.73,4.7,D,0
19.67103,99.86697,328.14,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,297.29,1.9,D,0
19.70144,99.69252,337.59,0.42,0.38,2023-12-01,643,N,VIIRS,n,2,296.32,3.33,D,0
19.74935,99.73064,327.2,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,296.93,1.84,D,0
19.77307,99.74774,333.04,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,295.52,3.01,D,0
19.77409,99.74853,331.26,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,294.23,3.12,D,0
19.79338,99.4529,327.65,0.42,0.37,2023-12-01,643,N,VIIRS,n,2,289.63,1.5,D,0
19.88399,99.89906,338.48,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,297.54,3.91,D,0
20.00965,99.92325,326.54,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,296.29,2.91,D,0
20.01539,99.34689,349.33,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,297.37,10.92,D,0
20.01668,99.92217,329.94,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,294.12,1.91,D,0
19.54318,85.219,330.81,0.52,0.67,2023-12-01,644,N,VIIRS,n,2,294.66,4.94,D,0
19.78894,85.26061,341.7,0.51,0.66,2023-12-01,644,N,VIIRS,n,2,295.53,10.14,D,0
20.79682,85.25555,328.82,0.49,0.65,2023-12-01,644,N,VIIRS,n,2,295.72,4.91,D,2
20.88721,84.98186,327.65,0.51,0.66,2023-12-01,644,N,VIIRS,n,2,295.66,3.36,D,2
20.96502,86.00497,332.73,0.44,0.62,2023-12-01,644,N,VIIRS,n,2,294.63,2.6,D,2
20.96594,85.01652,332.37,0.5,0.66,2023-12-01,644,N,VIIRS,n,2,295.17,8.54,D,0
21.26757,82.3089,329.0,0.73,0.76,2023-12-01,644,N,VIIRS,n,2,290.49,4.38,D,0
21.37863,94.00149,325.14,0.44,0.39,2023-12-01,644,N,VIIRS,n,2,291.13,2.46,D,0
21.93235,94.85296,331.64,0.41,0.37,2023-12-01,644,N,VIIRS,n,2,297.37,1.95,D,0
21.93511,94.84839,337.06,0.41,0.37,2023-12-01,644,N,VIIRS,n,2,300.38,12.91,D,0
21.93575,94.85232,332.15,0.41,0.37,2023-12-01,644,N,VIIRS,n,2,296.91,1.95,D,0
22.04662,92.31311,328.23,0.52,0.41,2023-12-01,644,N,VIIRS,n,2,296.91,3.12,D,0
22.27254,86.85458,334.58,0.36,0.58,2023-12-01,644,N,VIIRS,n,2,295.71,2.96,D,0
22.27602,86.85443,329.16,0.36,0.58,2023-12-01,644,N,VIIRS,n,2,294.75,2.13,D,0
22.49012,97.03772,334.89,0.39,0.36,2023-12-01,644,N,VIIRS,n,2,296.98,4.01,D,0
22.66573,87.51584,334.29,0.32,0.55,2023-12-01,644,N,VIIRS,n,2,294.54,1.91,D,0
22.67112,87.54085,328.02,0.32,0.55,2023-12-01,644,N,VIIRS,n,2,296.53,2.58,D,0
22.67649,87.5658,351.97,0.32,0.55,2023-12-01,644,N,VIIRS,n,2,297.06,5.3,D,0
22.67715,87.56892,348.22,0.32,0.55,2023-12-01,644,N,VIIRS,n,2,297.45,5.3,D,0
22.69456,87.25359,332.59,0.34,0.56,2023-12-01,644,N,VIIRS,n,2,295.26,2.56,D,0
22.72806,88.10399,330.66,0.59,0.53,2023-12-01,644,N,VIIRS,n,2,297.05,4.35,D,0
22.74934,87.61329,332.8,0.32,0.54,2023-12-01,644,N,VIIRS,n,2,295.75,1.99,D,0
22.75235,87.60281,328.02,0.32,0.55,2023-12-01,644,N,VIIRS,n,2,295.29,1.32,D,0
22.76801,87.75144,332.53,0.62,0.54,2023-12-01,644,N,VIIRS,n,2,296.37,4.5,D,0
22.84803,87.91385,330.66,0.61,0.53,2023-12-01,644,N,VIIRS,n,2,296.58,5.65,D,0
22.92485,94.04054,330.25,0.43,0.38,2023-12-01,644,N,VIIRS,n,2,300.27,2.87,D,0
23.00577,94.05447,325.42,0.42,0.38,2023-12-01,644,N,VIIRS,n,2,298.18,1.3,D,0
23.04232,94.03074,326.44,0.42,0.38,2023-12-01,644,N,VIIRS,n,2,298.17,1.93,D,0
23.06787,95.42641,335.03,0.39,0.36,2023-12-01,644,N,VIIRS,n,2,298.4,3.08,D,0
23.21958,94.07726,332.91,0.42,0.38,2023-12-01,644,N,VIIRS,n,2,298.91,2.67,D,0
23.25228,90.01382,332.92,0.44,0.46,2023-12-01,644,N,VIIRS,n,2,298.53,3.13,D,0
23.29043,97.9088,332.57,0.4,0.37,2023-12-01,644,N,VIIRS,n,2,296.41,2.8,D,0
23.42285,96.07084,331.15,0.38,0.36,2023-12-01,644,N,VIIRS,n,2,297.28,2.18,D,0
23.66632,97.85394,329.52,0.4,0.37,2023-12-01,644,N,VIIRS,n,2,294.88,4.25,D,0
23.68269,96.15514,333.22,0.38,0.36,2023-12-01,644,N,VIIRS,n,2,298.39,2.67,D,0
23.76013,95.88985,326.86,0.39,0.36,2023-12-01,644,N,VIIRS,l,2,298.59,1.51,D,0
23.76286,95.88549,332.67,0.39,0.36,2023-12-01,644,N,VIIRS,n,2,300.23,5.3,D,0
23.78644,97.98718,328.36,0.4,0.37,2023-12-01,644,N,VIIRS,n,2,295.94,2.38,D,0
23.80209,94.17336,325.8,0.41,0.37,2023-12-01,644,N,VIIRS,n,2,298.32,2.1,D,0
23.96252,94.29571,328.31,0.41,0.37,2023-12-01,644,N,VIIRS,n,2,301.28,2.93,D,0
24.05717,96.46244,336.29,0.38,0.36,2023-12-01,644,N,VIIRS,n,2,301.18,5.91,D,0
24.09593,94.75036,343.25,0.4,0.37,2023-12-01,644,N,VIIRS,n,2,296.32,5.94,D,0
24.39372,97.34071,328.63,0.39,0.36,2023-12-01,644,N,VIIRS,l,2,299.04,1.33,D,0
24.44757,97.39497,332.16,0.39,0.37,2023-12-01,644,N,VIIRS,n,2,299.51,2.95,D,0
22.69658,87.25166,330.2,0.34,0.56,2023-12-01,645,N,VIIRS,n,2,295.08,2.71,D,0
22.79109,87.5656,353.03,0.32,0.55,2023-12-01,645,N,VIIRS,n,2,296.89,4.69,D,0
22.81098,87.56083,328.01,0.32,0.55,2023-12-01,645,N,VIIRS,n,2,297.0,1.42,D,0
22.82726,87.51427,334.04,0.32,0.55,2023-12-01,645,N,VIIRS,n,2,296.59,2.9,D,0
22.83584,87.5548,331.8,0.32,0.55,2023-12-01,645,N,VIIRS,n,2,296.28,2.69,D,0
22.8496,87.91148,338.11,0.61,0.53,2023-12-01,645,N,VIIRS,n,2,296.75,5.04,D,0
22.90957,87.53805,331.07,0.32,0.55,2023-12-01,645,N,VIIRS,n,2,296.94,1.69,D,0
22.91057,87.51826,339.0,0.32,0.55,2023-12-01,645,N,VIIRS,n,2,296.85,3.12,D,0
22.91554,87.51703,336.46,0.32,0.55,2023-12-01,645,N,VIIRS,n,2,297.13,3.12,D,0
23.0314,87.49831,329.15,0.32,0.55,2023-12-01,645,N,VIIRS,n,2,296.74,1.16,D,0
23.03876,87.83247,335.64,0.61,0.53,2023-12-01,645,N,VIIRS,n,2,296.31,5.05,D,0
23.04056,87.83161,334.05,0.61,0.53,2023-12-01,645,N,VIIRS,n,2,296.31,4.57,D,0
23.07859,87.45551,330.21,0.32,0.55,2023-12-01,645,N,VIIRS,n,2,295.37,1.47,D,0
23.09063,87.51108,346.14,0.32,0.54,2023-12-01,645,N,VIIRS,n,2,296.05,7.96,D,0
23.24727,87.5371,340.31,0.63,0.54,2023-12-01,645,N,VIIRS,n,2,296.05,8.23,D,0
23.25414,89.71558,335.66,0.46,0.47,2023-12-01,645,N,VIIRS,n,2,299.51,3.46,D,0
23.77758,86.38992,332.14,0.36,0.57,2023-12-01,645,N,VIIRS,n,2,298.62,4.24,D,2
23.77941,86.34803,327.15,0.36,0.58,2023-12-01,645,N,VIIRS,n,2,295.05,1.97,D,2
23.80333,86.33089,328.01,0.36,0.58,2023-12-01,645,N,VIIRS,n,2,297.69,1.84,D,2
23.8143,89.94993,340.96,0.44,0.46,2023-12-01,645,N,VIIRS,n,2,299.65,5.14,D,0
23.94378,92.78431,330.19,0.46,0.39,2023-12-01,645,N,VIIRS,n,2,295.7,3.4,D,0
23.9837,89.41102,341.73,0.47,0.48,2023-12-01,645,N,VIIRS,n,2,300.14,4.75,D,0
24.02075,89.77931,336.92,0.44,0.46,2023-12-01,645,N,VIIRS,n,2,299.28,2.87,D,0
24.0877,90.03091,330.27,0.43,0.46,2023-12-01,645,N,VIIRS,l,2,300.61,2.41,D,0
24.21328,90.00266,332.85,0.43,0.46,2023-12-01,645,N,VIIRS,n,2,299.5,3.0,D,0
24.39268,94.80681,325.56,0.4,0.37,2023-12-01,645,N,VIIRS,n,2,297.41,1.04,D,0
24.60958,94.12009,332.51,0.41,0.37,2023-12-01,645,N,VIIRS,n,2,292.72,4.38,D,0
24.65143,93.67542,342.75,0.42,0.38,2023-12-01,645,N,VIIRS,n,2,296.83,6.37,D,0
24.69648,97.40833,334.9,0.4,0.37,2023-12-01,645,N,VIIRS,n,2,298.92,4.43,D,0
24.78212,95.05882,330.19,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,295.48,2.39,D,0
24.78544,95.05818,338.12,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,296.26,8.14,D,0
24.84894,96.41786,339.63,0.38,0.36,2023-12-01,645,N,VIIRS,n,2,300.78,3.15,D,0
24.89653,95.11697,335.74,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,295.78,3.89,D,0
25.12679,97.49303,331.81,0.4,0.37,2023-12-01,645,N,VIIRS,n,2,297.78,3.57,D,0
25.12735,97.49699,336.48,0.4,0.37,2023-12-01,645,N,VIIRS,n,2,299.96,3.57,D,0
25.13072,97.49643,336.07,0.4,0.37,2023-12-01,645,N,VIIRS,n,2,302.15,7.32,D,0
25.22807,97.25105,325.34,0.4,0.37,2023-12-01,645,N,VIIRS,n,2,298.78,1.92,D,0
25.26907,98.31476,328.44,0.42,0.38,2023-12-01,645,N,VIIRS,n,2,302.8,2.89,D,2
25.29402,93.87289,326.02,0.41,0.37,2023-12-01,645,N,VIIRS,l,2,297.22,3.75,D,0
25.38519,92.23585,326.84,0.47,0.4,2023-12-01,645,N,VIIRS,n,2,298.93,2.4,D,0
25.53446,96.64146,331.6,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,299.22,1.7,D,0
25.54567,96.69479,327.06,0.39,0.36,2023-12-01,645,N,VIIRS,l,2,299.71,1.76,D,0
25.5851,94.27774,329.66,0.4,0.37,2023-12-01,645,N,VIIRS,n,2,291.13,3.78,D,0
25.58526,96.77886,331.99,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,299.0,2.91,D,0
26.04572,94.31236,333.51,0.4,0.37,2023-12-01,645,N,VIIRS,n,2,293.5,3.33,D,0
26.19237,98.63451,328.68,0.44,0.38,2023-12-01,645,N,VIIRS,n,2,289.69,2.44,D,0
26.19589,98.63512,346.01,0.44,0.38,2023-12-01,645,N,VIIRS,n,2,293.84,8.38,D,0
26.1959,98.63402,330.5,0.44,0.38,2023-12-01,645,N,VIIRS,n,2,292.6,2.44,D,0
26.19644,98.63808,330.45,0.44,0.38,2023-12-01,645,N,VIIRS,n,2,293.37,4.77,D,0
26.29112,96.6185,330.6,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,296.52,3.64,D,0
26.51194,94.81316,337.75,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,293.72,3.98,D,0
26.54449,94.84642,337.92,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,299.79,21.85,D,0
26.5985,91.62823,333.67,0.48,0.4,2023-12-01,645,N,VIIRS,n,2,300.23,4.78,D,0
26.6027,91.34577,326.21,0.5,0.41,2023-12-01,645,N,VIIRS,n,2,298.81,2.12,D,0
26.62378,91.72719,331.43,0.48,0.4,2023-12-01,645,N,VIIRS,n,2,297.82,2.48,D,0
26.6816,91.26804,331.72,0.5,0.41,2023-12-01,645,N,VIIRS,n,2,298.61,2.97,D,0
27.15491,96.1,330.5,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,297.69,2.89,D,0
27.18496,96.1424,330.31,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,296.19,2.35,D,0
27.31713,93.6674,286.86,0.4,0.37,2023-12-01,645,N,VIIRS,l,2,298.4,19.33,D,0
27.31778,93.67136,330.79,0.4,0.37,2023-12-01,645,N,VIIRS,n,2,298.7,20.0,D,0
27.31798,95.267,327.7,0.38,0.36,2023-12-01,645,N,VIIRS,n,2,296.75,1.62,D,2
27.43636,97.32579,325.15,0.41,0.37,2023-12-01,645,N,VIIRS,n,2,293.52,0.84,D,0
27.46156,95.47833,326.06,0.38,0.36,2023-12-01,645,N,VIIRS,n,2,297.59,1.59,D,0
27.50788,96.15693,332.51,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,302.49,2.55,D,0
27.52666,93.72514,338.06,0.4,0.37,2023-12-01,645,N,VIIRS,n,2,298.91,4.22,D,0
27.52939,93.72064,329.47,0.4,0.37,2023-12-01,645,N,VIIRS,n,2,291.82,4.22,D,0
27.53003,93.72456,333.71,0.4,0.37,2023-12-01,645,N,VIIRS,n,2,290.68,4.22,D,0
27.53453,95.40091,331.02,0.38,0.36,2023-12-01,645,N,VIIRS,n,2,296.62,1.93,D,2
27.60558,95.40324,328.44,0.38,0.36,2023-12-01,645,N,VIIRS,n,2,296.82,2.0,D,2
27.65399,94.94312,328.13,0.38,0.36,2023-12-01,645,N,VIIRS,l,2,302.19,2.11,D,0
27.65729,94.94247,331.27,0.38,0.36,2023-12-01,645,N,VIIRS,n,2,298.46,2.11,D,0
27.70217,95.50471,342.79,0.38,0.36,2023-12-01,645,N,VIIRS,n,2,298.67,5.19,D,0
27.81702,96.28667,337.87,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,301.41,3.31,D,0
27.87502,96.33293,354.28,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,304.97,4.48,D,0
27.87836,96.33233,328.61,0.39,0.36,2023-12-01,645,N,VIIRS,l,2,298.67,4.48,D,0
27.97482,96.2057,331.9,0.39,0.36,2023-12-01,645,N,VIIRS,n,2,300.95,2.17,D,0
26.7942,83.58513,333.9,0.46,0.63,2023-12-01,646,N,VIIRS,n,2,294.53,3.23,D,0
26.8037,83.49821,329.26,0.46,0.64,2023-12-01,646,N,VIIRS,n,2,295.69,2.62,D,0
26.85765,83.51678,326.57,0.46,0.64,2023-12-01,646,N,VIIRS,n,2,294.51,2.32,D,0
27.01013,83.44589,328.53,0.46,0.64,2023-12-01,646,N,VIIRS,n,2,294.51,3.62,D,0
27.03064,83.03274,346.98,0.49,0.65,2023-12-01,646,N,VIIRS,n,2,296.14,6.05,D,0
27.07078,83.6187,330.11,0.45,0.63,2023-12-01,646,N,VIIRS,n,2,296.57,2.47,D,0
27.08326,83.6198,327.42,0.45,0.63,2023-12-01,646,N,VIIRS,n,2,294.62,1.67,D,0
27.14444,84.82491,327.27,0.38,0.59,2023-12-01,646,N,VIIRS,n,2,294.45,1.99,D,0
27.1471,84.83633,326.05,0.38,0.59,2023-12-01,646,N,VIIRS,n,2,294.0,1.29,D,0
27.17238,84.78999,328.43,0.38,0.59,2023-12-01,646,N,VIIRS,n,2,294.71,1.69,D,0
27.2069,83.62751,330.34,0.45,0.63,2023-12-01,646,N,VIIRS,n,2,294.29,2.73,D,0
27.20712,83.6269,332.77,0.45,0.63,2023-12-01,646,N,VIIRS,n,2,294.3,2.29,D,0
27.25529,84.14842,325.35,0.42,0.61,2023-12-01,646,N,VIIRS,n,2,295.3,1.63,D,0
27.27432,83.30721,339.25,0.46,0.64,2023-12-01,646,N,VIIRS,n,2,296.02,4.11,D,0
27.32228,91.82877,325.61,0.46,0.39,2023-12-01,646,N,VIIRS,n,2,289.72,2.46,D,0
27.5573,83.0984,329.54,0.47,0.64,2023-12-01,646,N,VIIRS,n,2,295.88,2.53,D,0
28.11782,79.91859,331.14,0.69,0.75,2023-12-01,646,N,VIIRS,n,2,291.07,3.71,D,0
28.11783,79.92017,332.05,0.7,0.75,2023-12-01,646,N,VIIRS,n,2,290.86,4.27,D,0
28.1594,95.50672,334.43,0.38,0.36,2023-12-01,646,N,VIIRS,n,2,297.3,3.75,D,0
28.18252,95.73146,328.41,0.39,0.36,2023-12-01,646,N,VIIRS,l,2,302.98,2.05,D,0
28.18526,95.72692,329.07,0.39,0.36,2023-12-01,646,N,VIIRS,l,2,300.63,0.63,D,0
28.49968,95.18126,329.72,0.38,0.36,2023-12-01,646,N,VIIRS,n,2,298.84,1.9,D,0
28.74709,96.19369,345.97,0.39,0.36,2023-12-01,646,N,VIIRS,n,2,294.03,10.34,D,0
28.84622,95.87882,330.43,0.39,0.36,2023-12-01,646,N,VIIRS,n,2,295.17,3.09,D,0
28.703,80.40479,325.29,0.63,0.72,2023-12-01,647,N,VIIRS,n,2,292.0,3.03,D,0
28.7979,79.30724,330.39,0.72,0.76,2023-12-01,647,N,VIIRS,n,2,291.53,4.06,D,0
28.80302,79.30394,330.07,0.72,0.76,2023-12-01,647,N,VIIRS,n,2,291.52,5.51,D,0
10.97182,77.06874,346.74,0.46,0.39,2023-12-01,822,N,VIIRS,n,2,294.43,5.18,D,0
11.80476,76.73161,332.93,0.45,0.39,2023-12-01,822,N,VIIRS,n,2,293.38,2.12,D,0
14.24021,75.00352,344.42,0.41,0.37,2023-12-01,823,N,VIIRS,n,2,294.77,7.2,D,0
14.6882,74.29907,325.68,0.39,0.36,2023-12-01,823,N,VIIRS,l,2,300.15,2.15,D,0
14.68873,74.30273,328.78,0.39,0.36,2023-12-01,823,N,VIIRS,l,2,300.18,2.15,D,0
14.7373,75.48329,338.65,0.43,0.38,2023-12-01,823,N,VIIRS,n,2,304.16,13.86,D,0
14.93612,75.53989,332.48,0.43,0.38,2023-12-01,823,N,VIIRS,n,2,299.54,2.23,D,0
14.93667,75.54387,336.97,0.43,0.38,2023-12-01,823,N,VIIRS,n,2,298.87,2.23,D,0
14.95977,75.81232,331.83,0.44,0.38,2023-12-01,823,N,VIIRS,l,2,302.05,5.94,D,0
15.2584,80.00941,341.95,0.51,0.49,2023-12-01,823,N,VIIRS,n,2,294.53,6.52,D,0
15.41346,76.8012,332.4,0.49,0.41,2023-12-01,823,N,VIIRS,n,2,297.35,3.06,D,0
16.00301,78.19637,343.54,0.4,0.44,2023-12-01,823,N,VIIRS,n,2,302.13,4.88,D,0
16.01751,78.18652,339.65,0.4,0.44,2023-12-01,823,N,VIIRS,n,2,301.38,3.66,D,0
16.01846,78.19408,342.18,0.4,0.44,2023-12-01,823,N,VIIRS,n,2,302.35,5.92,D,0
16.19619,79.97243,331.0,0.52,0.5,2023-12-01,823,N,VIIRS,n,2,297.39,3.02,D,0
16.38749,80.47334,341.74,0.57,0.52,2023-12-01,823,N,VIIRS,n,2,298.97,9.88,D,0
16.3913,80.47113,345.31,0.57,0.52,2023-12-01,823,N,VIIRS,n,2,296.43,7.88,D,0
16.39229,80.47276,334.55,0.57,0.52,2023-12-01,823,N,VIIRS,n,2,297.92,5.33,D,0
16.27401,74.10841,332.34,0.4,0.37,2023-12-01,824,N,VIIRS,n,2,298.61,3.45,D,0
16.34834,77.56682,334.59,0.56,0.43,2023-12-01,824,N,VIIRS,n,2,302.61,4.49,D,0
16.3498,77.56919,335.43,0.56,0.43,2023-12-01,824,N,VIIRS,n,2,303.88,6.11,D,0
16.35807,77.39137,330.43,0.55,0.42,2023-12-01,824,N,VIIRS,l,2,301.73,4.31,D,0
16.36008,73.45528,336.01,0.39,0.36,2023-12-01,824,N,VIIRS,n,2,303.19,8.98,D,0
16.36199,77.39084,334.71,0.55,0.42,2023-12-01,824,N,VIIRS,n,2,301.14,4.31,D,0
16.37253,77.44172,337.4,0.55,0.43,2023-12-01,824,N,VIIRS,n,2,299.73,3.45,D,0
16.41602,77.49897,336.19,0.55,0.43,2023-12-01,824,N,VIIRS,n,2,303.82,3.74,D,0
16.48644,75.34364,331.98,0.43,0.38,2023-12-01,824,N,VIIRS,n,2,299.67,3.37,D,0
16.48687,75.34404,334.75,0.43,0.38,2023-12-01,824,N,VIIRS,n,2,300.14,3.78,D,0
16.48783,77.13989,335.03,0.53,0.42,2023-12-01,824,N,VIIRS,n,2,288.79,5.61,D,0
16.49265,77.80492,340.36,0.39,0.44,2023-12-01,824,N,VIIRS,n,2,303.42,4.08,D,0
16.50769,77.62866,336.67,0.56,0.43,2023-12-01,824,N,VIIRS,n,2,304.24,3.39,D,0
16.54238,77.21602,336.8,0.54,0.42,2023-12-01,824,N,VIIRS,n,2,292.34,3.58,D,0
16.56418,77.44456,334.23,0.55,0.43,2023-12-01,824,N,VIIRS,n,2,301.33,3.92,D,0
16.61995,74.98918,340.76,0.42,0.38,2023-12-01,824,N,VIIRS,n,2,300.87,5.51,D,0
16.65569,77.78561,330.4,0.39,0.44,2023-12-01,824,N,VIIRS,l,2,303.82,2.59,D,0
16.67226,77.78698,342.81,0.39,0.44,2023-12-01,824,N,VIIRS,n,2,305.5,3.58,D,0
16.67624,78.0117,333.93,0.4,0.44,2023-12-01,824,N,VIIRS,n,2,302.16,1.38,D,0
16.71693,77.12727,333.71,0.53,0.42,2023-12-01,824,N,VIIRS,n,2,297.94,5.68,D,0
16.7208,77.12675,333.18,0.53,0.42,2023-12-01,824,N,VIIRS,n,2,297.25,5.68,D,0
16.72771,77.09017,338.58,0.53,0.42,2023-12-01,824,N,VIIRS,n,2,294.61,6.97,D,0
16.72787,77.12067,339.67,0.53,0.42,2023-12-01,824,N,VIIRS,n,2,298.5,6.68,D,0
16.72883,77.08723,338.16,0.53,0.42,2023-12-01,824,N,VIIRS,n,2,296.68,5.34,D,0
16.72943,77.12277,336.9,0.53,0.42,2023-12-01,824,N,VIIRS,n,2,299.76,6.48,D,0
16.73722,77.06075,337.85,0.53,0.42,2023-12-01,824,N,VIIRS,n,2,296.73,4.43,D,0
16.75201,77.11453,344.32,0.53,0.42,2023-12-01,824,N,VIIRS,n,2,298.27,5.24,D,0
16.75586,77.08346,335.79,0.53,0.42,2023-12-01,824,N,VIIRS,n,2,298.81,3.97,D,0
16.75663,79.46046,331.65,0.49,0.49,2023-12-01,824,N,VIIRS,n,2,299.16,2.2,D,0
16.81447,81.38982,332.53,0.33,0.55,2023-12-01,824,N,VIIRS,n,2,296.3,2.62,D,0
16.81475,76.99447,330.18,0.52,0.42,2023-12-01,824,N,VIIRS,n,2,291.59,6.06,D,0
16.81598,76.992,335.93,0.52,0.42,2023-12-01,824,N,VIIRS,n,2,293.16,4.92,D,0
16.85007,81.7002,335.57,0.35,0.56,2023-12-01,824,N,VIIRS,n,2,296.35,3.7,D,0
16.96558,77.69341,340.55,0.38,0.44,2023-12-01,824,N,VIIRS,n,2,303.12,2.39,D,0
17.0617,79.76209,333.51,0.52,0.5,2023-12-01,824,N,VIIRS,n,2,300.23,3.05,D,0
17.06221,79.76003,334.35,0.52,0.5,2023-12-01,824,N,VIIRS,n,2,299.77,4.59,D,0
17.09161,74.21831,332.86,0.4,0.37,2023-12-01,824,N,VIIRS,n,2,303.86,3.02,D,0
17.13174,76.08353,335.35,0.47,0.4,2023-12-01,824,N,VIIRS,n,2,296.26,5.54,D,0
17.13259,76.08241,342.22,0.47,0.4,2023-12-01,824,N,VIIRS,n,2,296.81,6.26,D,0
17.18759,78.26382,343.41,0.42,0.45,2023-12-01,824,N,VIIRS,n,2,304.2,5.33,D,0
17.23431,81.43571,345.76,0.34,0.56,2023-12-01,824,N,VIIRS,n,2,296.1,5.21,D,0
17.30078,76.03838,332.94,0.47,0.4,2023-12-01,824,N,VIIRS,n,2,299.65,5.25,D,0
17.32379,77.97958,334.59,0.4,0.45,2023-12-01,824,N,VIIRS,n,2,302.09,3.63,D,0
17.34836,78.97602,330.84,0.47,0.47,2023-12-01,824,N,VIIRS,l,2,303.13,2.22,D,0
17.37361,82.44994,345.22,0.39,0.6,2023-12-01,824,N,VIIRS,n,2,294.99,3.38,D,0
17.38984,78.94914,330.01,0.47,0.47,2023-12-01,824,N,VIIRS,l,2,302.17,5.27,D,0
17.39008,78.95256,341.64,0.47,0.47,2023-12-01,824,N,VIIRS,n,2,303.07,5.08,D,0
17.43355,75.72941,334.01,0.46,0.39,2023-12-01,824,N,VIIRS,n,2,296.51,4.37,D,0
17.43409,79.13484,331.18,0.48,0.48,2023-12-01,824,N,VIIRS,n,2,299.4,2.78,D,0
17.57397,79.45993,335.66,0.5,0.49,2023-12-01,824,N,VIIRS,n,2,300.64,3.56,D,0
17.63139,79.3991,335.68,0.5,0.49,2023-12-01,824,N,VIIRS,n,2,300.93,2.75,D,0
17.66321,78.19418,332.8,0.42,0.45,2023-12-01,824,N,VIIRS,n,2,301.1,2.82,D,0
17.8316,76.76323,335.59,0.52,0.42,2023-12-01,824,N,VIIRS,n,2,300.63,4.88,D,0
17.89891,74.3363,337.28,0.41,0.37,2023-12-01,824,N,VIIRS,n,2,305.97,7.43,D,0
